EntryTime,Direction,ReferencePrice,Fees,PnLPct,PnLAbs,Source
2024-11-21T13:59:59.999000-03:00,short,3332.188377159084,3.311579087477186,0.011376007591934965,37.907000276319195,backtest
2024-11-22T15:59:59.999000-03:00,long,3290.969797795288,3.3760567159876924,0.05068347323654072,166.79777966882128,backtest
2024-11-24T12:59:59.999000-03:00,long,3322.514209431071,3.403928947323057,0.04798340557404215,159.4255468366491,backtest
2024-11-25T09:59:59.999000-03:00,short,3485.343685215043,3.398576925214624,0.048814394918166075,170.13494307562343,backtest
2024-11-26T10:59:59.999000-03:00,long,3311.810165214205,3.369948245617964,0.03409199408462994,112.90621256189999,backtest
2024-11-27T05:59:59.999000-03:00,short,3428.086326021723,3.5223586999873207,-0.05602749999999998,-192.067106631182,backtest
2024-11-28T14:59:59.999000-03:00,long,3542.5306455439604,3.584796991240618,0.022850301804416495,80.94789440207389,backtest
2024-11-29T23:59:59.999000-03:00,short,3627.063336937275,3.608343490067281,0.00932747710948111,33.831350249920604,backtest
2024-12-02T09:59:59.999000-03:00,long,3589.623643197287,3.6380468670806576,0.025966065015283774,93.20840089966056,backtest
2024-12-04T02:59:59.999000-03:00,short,3686.4700909640283,3.787848018465539,-0.05602749999999992,-206.54370302148678,backtest
2024-12-06T15:59:59.999000-03:00,short,4022.2177367995564,3.999626150371877,0.01023901474258735,41.18354670498699,backtest
2024-12-08T04:59:59.999000-03:00,long,3977.0345639441975,3.8676661134357317,-0.055972500000000015,-222.60456713036666,backtest
2024-12-11T14:59:59.999000-03:00,short,3803.148259248366,3.836041284582466,-0.018306436459183072,-69.62209195278292,backtest
2024-12-14T13:59:59.999000-03:00,long,3868.9343099165662,3.9325997450488686,0.03189464091010032,123.39827051955567,backtest
2024-12-16T14:59:59.999000-03:00,short,3996.2651801811708,3.971143391342481,0.011578919866358535,46.27243428603663,backtest
2024-12-17T14:59:59.999000-03:00,long,3946.0216025037917,3.837506008434937,-0.055972500000000064,-220.86869414614372,backtest
2024-12-24T10:59:59.999000-03:00,short,3441.1807255714566,3.44953123248419,-0.005855706707936495,-20.150545057950552,backtest
2024-12-25T18:59:59.999000-03:00,long,3457.881739396923,3.4248170256656114,-0.020114697300324474,-69.55424448828859,backtest
2024-12-27T06:59:59.999000-03:00,short,3391.7523119343,3.380876109446738,0.005416530210957593,18.371528865677398,backtest
2024-12-29T13:59:59.999000-03:00,long,3369.999906959176,3.3680634749299077,-0.0021486432443258993,-7.240927533466742,backtest
2025-01-01T21:59:59.999000-03:00,short,3366.127042900639,3.4586955365804064,-0.05602749999999994,-188.59568289611533,backtest
